sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity
4NPF8PAzyNGuRAuBCrqKU6,0.274,0.971,7,-10.442,1,0.133,1.77e-05,0.713,0.283,0.173,148.108,242427,1984,31
1a8vVeidOsauNu6rQmHBRS,0.721,0.62,9,-9.775,1,0.0326,0.379,4.31e-05,0.344,0.644,118.696,172827,1966-01-11,44
3G3lahQSMk4BHnap1i853u,0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,232307,1988,51
63lZR6NrvsosUAFwXSE63E,0.687,0.859,2,-7.753,1,0.0348,0.249,1.99e-05,0.325,0.79,112.409,223667,1996-01-10,32
4UpehRX0AFfdhFX2ZQNETh,0.482,0.988,1,-3.958,0,0.0979,0.000431,0.000178,0.321,0.225,139.972,210253,2006-01-01,42
0rFOs9paloAvEtzwDX1Kmc,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,196280,2007-01-01,70
0qjfjKFoP7LaqLI2KI9M1Q,0.607,0.567,0,-15.728,1,0.0302,0.00177,0.000151,0.212,0.858,106.495,167840,1975-07-11,56
5DZpVlK1DkFoJF1DrpjmkD,0.213,0.913,5,-6.251,0,0.0485,5.63e-05,0.696,0.137,0.282,145.888,237333,2007-02-06,13
2M1H0Zz3Q1od80fYyZeFf7,0.518,0.64,1,-7.927,1,0.0331,0.0321,0.04,0.107,0.321,123.618,182267,2002-01-01,29
124MqYI6KiK8lJRKWiq394,0.896,0.141,11,-17.745,0,0.0756,0.847,0.0358,0.117,0.38,110.038,268747,2006-01-01,39
5M0wXdDrtjN2XObEIpJZ9h,0.216,0.289,10,-8.818,1,0.0341,0.878,5.08e-05,0.604,0.142,180.492,214173,2003-09-30,26
7j8g8gUNi8e3yvLMRHKQuY,0.964,0.482,7,-8.903,1,0.293,0.0187,0.0,0.104,0.56,106.223,239704,1988-08-08,45
4BXkf6yww23Vdju7E1fUrn,0.587,0.35,2,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,259453,2010-11-02,65
3ZNXmb18lORdtCogZP0eqz,0.776,0.771,10,-8.708,1,0.0505,0.223,0.0,0.218,0.962,151.49,202733,1987,28
15JIAJtVW9FJe7q9BYIAsE,0.462,0.388,11,-8.607,0,0.0253,0.272,0.0,0.136,0.205,82.331,233827,2001,38
5zni15XyrdqAGExRcMSJi2,0.637,0.682,2,-4.632,1,0.0291,0.376,0.0,0.17,0.541,81.016,158707,2004-10-26,46
0CrseEjTnYoB625tKoUowp,0.367,0.481,11,-12.915,0,0.0626,0.662,0.0237,0.137,0.383,155.96,388093,1969-01-12,53
6th7K3C0mmxk5AlT4x4oro,0.813,0.759,6,-7.882,1,0.0878,0.719,0.0071,0.0573,0.963,82.941,257000,1985,47
5gLzO8MHiZS9vGR9kQbxEK,0.672,0.706,9,-5.551,1,0.0779,0.0578,7.43e-05,0.0595,0.658,124.782,197933,1997,41
3rfhIm1apTxpYzZvIgQjL8,0.789,0.721,3,-7.55,0,0.0376,0.158,2.65e-05,0.132,0.616,125.193,363560,1982-10-01,34
106Qw7R1gG8JAIG3H7yNwt,0.63,0.426,9,-14.126,1,0.0367,0.616,0.00356,0.285,0.759,102.568,180600,1974,24
1jKcwPfDloLOMxC1wMV0ux,0.569,0.514,7,-9.369,1,0.0334,0.765,0.0,0.131,0.63,119.518,143000,1994-01-01,43
7m2Uu0CWIzbK0ODhqTflnR,0.618,0.49,6,-6.99,1,0.0321,0.147,0.0,0.267,0.471,147.948,297827,1997-01-01,37
0iTR57bhc1jm1tf9j5XDhh,0.458,0.767,3,-4.3,1,0.0481,0.196,0.0,0.0564,0.347,162.063,234400,2006,29
5vk9PL1tTyWrQY3TqRq2Rg,0.639,0.544,4,-12.843,1,0.141,0.617,0.0,0.479,0.793,80.844,193827,1970,48
4fhmzkeQ6U6CSvFYNpQ31o,0.478,0.395,10,-11.674,1,0.0306,0.81,0.0,0.346,0.616,136.467,213667,1976,45
6CgXnYdhElvqtfEXfvmxA3,0.48,0.978,1,-5.636,1,0.0773,0.0257,0.00247,0.403,0.655,150.319,274600,1993-01-01,44
1UDToCUvhfhYrTFxA1Xi4w,0.47,0.235,5,-7.298,1,0.038,0.933,0.0,0.095,0.134,103.87,239240,2008-09-30,67
4NcNgZPCLDmOQQKnHvQ3w7,0.297,0.996,4,-5.133,1,0.11,2.02e-05,0.011,0.0869,0.0553,112.695,265853,1989-04-07,39
1cU34sZG9kF4FYHCoAD0Ib,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472,202733,1999-01-01,62
7H0HQyp3F4JugLTkKTr1MU,0.72,0.586,4,-7.923,0,0.12,0.0146,2.25e-06,0.212,0.664,169.969,217480,2006-02-27,34
4kr3TSDNNOdv09snNWytEo,0.547,0.702,0,-17.068,1,0.0403,1.59e-06,0.758,0.11,0.255,140.574,268400,1989,31
5tmkX2fJ7KUAnMz3W1ibEr,0.695,0.601,6,-12.003,1,0.155,0.174,0.0,0.11,0.866,169.516,232333,1989-01-01,46
1YOdB85h12I6ppcQyiDtY0,0.572,0.52,2,-12.076,1,0.0529,0.616,0.000718,0.0983,0.818,103.871,215333,1995-01-01,30
52h4yQrQZD3BkycTqlKsjj,0.225,0.996,0,-4.275,1,0.442,0.000155,0.137,0.117,0.0502,193.028,325520,2005-05-03,46
0sHdUji2tWxiRDfShSWHUN,0.296,0.563,5,-5.58,1,0.029,0.0936,5.93e-05,0.116,0.267,167.412,326040,2006-05-02,56
1iWngaosCILwfQH054OKoO,0.424,0.503,10,-7.271,1,0.0259,0.301,0.0,0.0887,0.336,160.177,285920,2008-01-01,28
1hrDDgkVbbS5bySL8uHLh3,0.435,0.986,7,-3.458,1,0.182,8.34e-05,0.000924,0.572,0.434,125.822,157827,2001,48
26WPI2aksB9XdqmeLfca5z,0.777,0.458,11,-12.358,1,0.0841,0.265,0.00295,0.0423,0.961,99.05,295667,1973-01-01,63
3GKL13lkM5nRc4zC1lIOrR,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,236800,1998-04-28,68
5AjRp03Akh4ajJTBp0pJbU,0.523,0.668,8,-9.344,0,0.306,0.00271,0.0,0.448,0.705,89.587,334000,1997-01-01,34
73QVbPlOgcRJ4uASFps0ZF,0.571,0.941,10,-4.304,1,0.0722,0.467,0.351,0.942,0.599,108.868,350573,2015-10-04,28
3J9NEWkd9Cx1MwSSvDySkL,0.57,0.931,4,-5.78,0,0.0503,0.0425,0.0,0.375,0.401,105.37,247307,1986,61
3efqNhyZjnIX2Pnu4Jx8dq,0.51,0.808,6,-8.649,0,0.0475,0.0281,0.0,0.295,0.738,170.037,330307,1991-04-23,40
1fjOO2k5k2vjg6TrvPJ2NS,0.445,0.407,1,-9.501,1,0.0302,0.814,0.0,0.0964,0.531,105.7,186400,1965-10-09,51
0yqpt8kklxBeMD8dpvoD8l,0.511,0.686,1,-5.02,0,0.0278,0.017,0.00265,0.119,0.309,110.509,185693,2003-02-25,39
4BggEwLhGfrbrl7JBhC8EC,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,1999-11-04,71
3Cx4yrFaX8CeHwBMReOWXI,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733,1989-10-17,75
6hqMI7rE1XikcTB3E5ocu4,0.648,0.777,2,-7.694,1,0.0423,0.00573,3.74e-06,0.109,0.643,104.967,199293,2006-01-01,47
5CTvcEUtAlhHv7CIPOeix5,0.272,0.97,2,-5.175,1,0.149,2.06e-05,0.000394,0.0635,0.413,95.047,325800,2007-03-13,13
1HZacHqWziCdSkrNVPPt43,0.435,0.956,11,-4.232,1,0.0426,1.56e-06,0.188,0.115,0.481,148.029,294507,1999-07-13,18
0dRhSF9LV0HR8Jwd3MMMKJ,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,230307,2003-11-13,63
3gN4UFoOnRHlMl3K4kU5zG,0.161,0.836,2,-9.324,1,0.0519,0.224,0.0802,0.0926,0.487,193.782,102267,1997-01-01,55
74JdR9aXE6I74oS1BVRsvb,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.369,197160,2001-11-06,65
5Mo67J5ZrSa7f5ASgL58SX,0.615,0.511,2,-6.882,1,0.0303,0.741,0.0,0.202,0.167,120.059,239933,1990-01-01,55
0D4lZI5jBVVB1PUqkkZuNa,0.338,0.891,11,-4.422,1,0.0441,0.00107,9.28e-05,0.371,0.572,177.18,230120,1987-09-01,42
4OglF8g2qyMPhFEobc4dKR,0.708,0.827,10,-5.524,0,0.0432,0.0726,0.000121,0.0315,0.814,112.395,270027,1989-07-07,18
2qYIdNaktgtpaPHxDVMXbE,0.548,0.542,1,-8.435,0,0.0409,0.544,0.0,0.148,0.389,83.106,271868,2000-04-18,48
7dltD9eEX7X1zk8JJ9BS0e,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,289000,2007-01-01,66
5R9GiP6Cwi7CbvyCflDC8F,0.497,0.936,2,-5.047,1,0.0871,1.94e-05,0.786,0.245,0.193,133.274,282813,2009,21
3QbfWiLvHcAMYmdRPd9WnX,0.463,0.693,11,-10.387,0,0.0782,0.327,2.76e-06,0.236,0.735,100.965,235827,1969-05-03,35
2V1oneSeRhiORKGq6i2cCa,0.693,0.832,11,-6.117,0,0.0319,0.0227,0.00613,0.0928,0.583,101.986,293799,1995-05-04,48
0KZzDAi35vwXDOvBQSdWqc,0.754,0.675,11,-6.762,1,0.106,0.0619,0.0,0.134,0.722,135.997,227667,2005-05-17,34
2olVm1lHicpveMAo4AUDRB,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,2006-01-01,76
48l7PNpT2fBoT4cdLW6EzP,0.403,0.338,8,-12.371,0,0.0322,0.727,0.0,0.0849,0.233,126.23,229227,1990-06-12,56
75XNekpvycAnGYR6U8Li3W,0.699,0.844,7,-5.471,1,0.0365,0.199,0.0,0.0964,0.933,144.938,209560,2004-01-01,28
5CdJveJgiGXoGwDFqF6afp,0.697,0.608,4,-10.976,0,0.0463,0.0295,0.0,0.276,0.725,133.879,274533,1992,58
0MU1TyyAbuoXLGiQBgW9CI,0.481,0.981,6,-6.456,0,0.143,0.000148,0.0555,0.144,0.102,97.106,344360,1990-09-26,52
45DElIx0dXqUH4A88yQFdE,0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,187120,2002,59
4jUtda7Qske82hgghHoxyB,0.821,0.864,10,-11.986,0,0.35,0.0271,3.59e-05,0.322,0.644,98.082,323507,1987-12-18,19
5wcY4XgawQ2se8VjDLhedQ,0.857,0.488,6,-11.457,1,0.407,0.428,2.82e-06,0.284,0.621,92.102,366307,1993-11-09,55
21RDsw7wzUJNl2FbWTgEfJ,0.621,0.885,1,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.728,227973,2006-01-01,55
3ZjrfGcb3A2PMGA1vRNgSk,0.606,0.0977,3,-15.668,1,0.0451,0.962,0.00148,0.126,0.551,105.593,139693,1997-02-18,47
0301nLjG0ti26rx5ZmfqtP,0.795,0.6,2,-14.004,1,0.341,0.112,0.000171,0.111,0.633,101.78,250133,1991-09-24,59
4D49SGpnyxN4n2j5jLaJ7N,0.407,0.45,5,-10.041,0,0.0289,0.877,0.0,0.248,0.816,106.677,168800,2008-01-01,31
5ZDMWyxvoEEi5ofWUjf0NL,0.599,0.945,11,-4.267,0,0.0708,0.02,0.24,0.0853,0.912,171.567,145387,1984-02-06,44
1ND5cfGzHH4NnK9jIyvfC9,0.883,0.298,6,-16.936,0,0.291,0.000387,0.0,0.0685,0.524,85.661,246000,1986-02-03,33
6trn2Smoif7ejl3SyEbBJu,0.452,0.635,7,-7.444,1,0.0321,0.153,1.45e-06,0.754,0.311,81.825,406024,2010-07-19,46
0DXm5n7SBxCED9ssTvrx2J,0.547,0.3,3,-13.973,1,0.107,0.777,0.0,0.0653,0.811,97.793,187200,1991-01-01,53
4RV6H1VdLZ5F0CA5aezoKd,0.131,0.99,5,-7.719,0,0.0871,7.98e-06,0.589,0.247,0.111,190.128,290893,1989,30
7n5JBulRFW7P1WqjhhjbrI,0.299,0.562,9,-12.073,0,0.0733,0.00278,0.253,0.229,0.575,168.835,285307,1970-02-13,44
5Pgwi0iizu96RHxJ4xL3SH,0.572,0.449,1,-6.566,1,0.0264,0.314,0.0,0.0301,0.207,122.632,291533,1996-01-01,61
4VuKGQiCzE5BdSdvp6Hjoh,0.568,0.367,7,-8.15,1,0.0318,0.768,0.0,0.279,0.41,121.074,320267,2003-05-27,65
2m1hi0nfMR9vdGC8UcrnwU,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,167067,1999-06-01,79
273uCXd7NPrInaiNqtkOrA,0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,378947,1985-01-01,67
1IqFh00G2kvvMm8pRMpehA,0.453,0.464,2,-10.96,1,0.0431,0.302,5.96e-05,0.152,0.658,93.19,271333,1971-01-11,72
4JhTLQTfRwewUK2XpvFwai,0.354,0.0895,3,-18.445,1,0.0331,0.939,5.38e-05,0.163,0.419,80.468,152533,1962,32
6AsF1pBjFMIEMXuA8JgRag,0.881,0.738,5,-9.124,0,0.0406,0.189,0.00205,0.0602,0.958,121.956,451427,2009-12-04,56
44QrzYVAHFC9WMN91GEo9H,0.645,0.56,9,-8.762,1,0.0345,0.00495,9.51e-05,0.0501,0.345,141.872,274000,1994-11-15,47
47HJ7biEuVZxoPkauczu2R,0.585,0.603,6,-7.152,1,0.0254,0.000234,0.891,0.201,0.212,102.364,246067,2000-01-01,49
1p8ZQj5Y5Qb2e7wCu4cCMb,0.503,0.7,1,-7.95,1,0.0462,0.072,0.00257,0.481,0.434,117.323,377173,2006-01-01,30
4dSYoMgusTgCFty7KrhJLA,0.515,0.301,10,-13.535,1,0.0262,0.868,0.0356,0.11,0.181,71.285,198027,1998-07-14,35
5ax1MN2MGW0ZJXquCkpuLM,0.388,0.169,8,-14.834,1,0.032,0.828,0.0135,0.0812,0.498,91.323,161200,1962-08-01,47
3xXdvIk3cI9BVjpKixwLKd,0.16,0.976,6,-9.157,1,0.0569,0.00132,0.172,0.276,0.095,177.111,193200,1981-01-01,46
6W2VbtvMrDXm5vYeB7amkO,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,220707,1997-03-25,70
3mFzIFFFmEXTQs6BDAK2ZZ,0.588,0.38,7,-11.879,0,0.0251,0.269,8.36e-06,0.0741,0.502,132.885,280627,1984-12-11,61
0aj2QKJvz6CePykmlTApiD,0.841,0.629,1,-5.351,1,0.0442,0.0729,0.0,0.0742,0.87,97.963,294867,2002-11-04,65
3Jw2A9SC8zhntx4ON9VabX,0.597,0.66,4,-10.812,0,0.0331,0.132,0.0,0.0948,0.742,136.283,174533,1973-10-01,49
2LEyK9u1XRf1IzAqDRdeBo,0.834,0.362,4,-15.16,1,0.0367,0.00873,0.0654,0.0815,0.852,113.361,241200,1976,24
5ww65ORP2faNi9ygUjxwId,0.775,0.756,1,-3.231,1,0.0476,0.0132,0.000302,0.0775,0.831,119.004,170293,2008-01-01,45
4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0317,0.771,0.0,0.702,0.436,172.638,263573,2008,74
5GO3ztqm8o31OCZcVa169k,0.35,0.517,1,-10.906,1,0.084,0.068,0.0666,0.0704,0.481,165.932,411200,1994-04-15,16
0ePDsEDDIPZNpbwRUEXKoX,0.566,0.219,10,-16.813,1,0.0578,0.781,0.000154,0.342,0.718,115.861,385267,1963-05-27,41
2kFCYlFRuC7YqM5stlM9fH,0.558,0.828,6,-10.69,0,0.0524,0.0427,0.0101,0.331,0.724,124.852,268867,1985-01-01,48
2PzCOP5Aj9SABiBgNEZ52G,0.747,0.492,10,-9.616,1,0.04,0.0163,0.00897,0.224,0.533,119.531,292571,1979,66
0upLyFR8Rr52ZpMp5esQoq,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,156147,1978-02-10,65
0dt3XQL7LjTNyizTXY00yD,0.296,0.918,8,-8.36,1,0.0693,0.000331,0.178,0.253,0.137,101.916,400093,1985,33
31QuJZfFiMk1uOawow8ejS,0.712,0.936,2,-4.246,1,0.0364,0.177,0.000837,0.0443,0.917,118.425,214280,1984-01-27,48
0aLmHIxgbadE8klBz6Sizm,0.672,0.487,0,-6.466,1,0.0252,0.447,0.0,0.254,0.38,105.582,237162,1998-01-27,39
6X4JeTWCuKEzKOEHXDtyBo,0.777,0.7,1,-11.045,1,0.0869,0.235,8.02e-06,0.836,0.802,122.94,188613,2016-11-22,60
0S3gpZzlT9Hb7CCSV2owX7,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,251867,1991-09-17,69
3vL9lPWBuv0ZR3c5YmdhDl,0.317,0.764,7,-7.076,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,238867,1998-02-17,59
0q80KKGWJMQDLMZWx11RGB,0.387,0.951,2,-3.453,1,0.0776,4.16e-05,0.737,0.677,0.257,95.976,227493,2000,29
5qaxeIJLARExwa34d9TuYp,0.803,0.901,1,-4.192,0,0.0625,0.323,0.0,0.142,0.837,104.002,179080,2008-01-01,46
7hhclvecTpNxNNRCk7NUoc,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906,295400,2001-09-11,65
4tS8xQfyPGc7f4lJ1JP6BX,0.516,0.32,2,-10.487,1,0.0303,0.627,0.0,0.144,0.131,107.894,243493,1993-01-31,61
3htNWAURTQyS8qe6MFbEzt,0.241,0.965,7,-3.17,1,0.129,6.29e-05,0.000251,0.329,0.367,159.833,214533,2006-07-11,48
24CeaRaJHiMKFAVZTCu8Y0,0.376,0.988,5,-2.375,1,0.216,8.82e-05,6.36e-05,0.346,0.507,192.153,193813,2003-01-01,56
0q7z99dIbw37rabJtGBZt5,0.827,0.648,4,-6.922,1,0.158,0.00826,0.0,0.254,0.733,91.851,262560,2002-06-25,41
22OylzzLEBNpDvdGfKlmHv,0.28,0.736,1,-4.041,0,0.0398,0.0171,2.02e-06,0.233,0.086,125.301,216813,2003-01-01,35
2WXlqw1BiklN5dZrEcL6BC,0.69,0.704,0,-5.759,0,0.0444,0.0617,0.000372,0.321,0.492,98.033,249533,1995-01-01,37
5yR9u8QiOt8hJaddv32oo7,0.698,0.912,11,-8.993,1,0.0675,0.0145,0.0222,0.279,0.797,124.916,343400,1984,61
6kLZ1DzSxBkNVvdQm6CX0N,0.652,0.798,4,-5.303,0,0.0512,0.44,0.00233,0.298,0.531,95.038,260067,2005-01-01,53
2sD2Da7j8i4mRr9pHet6gW,0.675,0.55,7,-9.057,1,0.0439,0.311,2.36e-05,0.0869,0.483,89.869,267133,1998-05-25,17
6bPUIXPRpbfsYvOA8VRjty,0.893,0.564,10,-10.606,1,0.23,0.284,0.0,0.125,0.804,95.467,352547,1987-10-21,29
0zw5bUUdOxVLBGMsb0SuBh,0.787,0.607,11,-9.133,0,0.0274,0.119,0.00305,0.0929,0.681,109.38,290160,1985-01-01,51
4I656cKOfK65lsl850hSLI,0.443,0.295,10,-8.435,1,0.0269,0.812,0.0,0.134,0.268,74.401,142760,1972,34
7j0nWiNXw3Ncq69NxT4k6s,0.321,0.855,11,-11.502,0,0.0637,0.000779,0.0,0.109,0.528,170.322,202360,2005-01-01,34
21hcjyBp5WfpX9t1jkT7No,0.467,0.768,9,-10.605,1,0.0422,0.015,0.0219,0.0983,0.46,140.436,274093,1990-01-01,13
1QoKN0d8DqFvPLp8FaBp0I,0.626,0.59,7,-10.545,1,0.0462,0.526,0.000123,0.0812,0.796,131.836,255333,1975,43
72YATNrv9D0QIVgOURyTFg,0.672,0.488,1,-15.441,1,0.0349,0.0349,4.32e-06,0.131,0.964,127.887,221987,1983,52
5qR3pYQIC10S7aD2YBjgui,0.651,0.498,0,-8.868,0,0.0318,0.39,0.0,0.143,0.423,109.906,264600,1996-01-01,51
3jE3WBIYBQDseLfQKc5wyW,0.354,0.181,5,-13.017,0,0.0485,0.81,5.78e-05,0.136,0.264,60.99,141133,1972-10-01,32
4ZYCwq1EMPY5zZt195ARWg,0.437,0.373,0,-14.846,1,0.028,0.261,1.2e-06,0.0984,0.355,93.519,187667,1988-01-01,63
7zkLpY72g6lKQbiHDqri1S,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,200627,2004-01-01,71
776JFkyrCACwXba7JNVqKH,0.479,0.967,11,-2.99,0,0.0621,2.38e-05,0.000257,0.114,0.338,94.994,226280,2005-02-28,36
7I6DceMT3utDOHjcYCbrr4,0.798,0.443,2,-6.062,1,0.0403,0.244,0.0,0.326,0.354,125.232,293053,2006-01-01,67
0im8tbz1kZpaFtyZM1U0nM,0.542,0.604,7,-7.536,0,0.0594,0.314,0.0,0.234,0.264,88.758,218787,2008-12-12,32
74kd56Y1oNbQVEQnMdO9LH,0.274,0.387,5,-10.206,1,0.0304,0.499,0.000345,0.108,0.15,96.018,274440,1994-11-22,57
5YI7v4VBa23fbEt9wuUmkg,0.611,0.396,2,-13.741,1,0.178,0.495,1.4e-06,0.065,0.754,99.71,297133,1991-01-01,50
07ceEXOyS7ghQkyCOycXwP,0.447,0.993,7,-3.022,1,0.111,1.56e-05,0.027,0.474,0.108,140.018,189667,2006-01-21,61
3Hgn2dn7YMLhsJKlH1BOWa,0.216,0.931,1,-7.238,1,0.23,7.25e-06,0.0964,0.0351,0.151,195.801,334373,1985,21
31B9xbxWwOBIV0JWT6nKAN,0.633,0.915,8,-3.874,1,0.0443,0.477,0.00292,0.357,0.96,189.306,280267,2008-04-01,50
78YJJJH55MSyk7547100sW,0.472,0.752,0,-6.051,1,0.0555,0.000164,0.181,0.0903,0.305,133.248,320107,1994-03-09,57
6TY6jNAL1R5jXVtLmFP36C,0.759,0.798,7,-8.813,1,0.0559,0.618,0.0,0.313,0.755,92.841,161573,2015-10-02,32
4e4EL8AS4arNzTxIhxcQPJ,0.702,0.719,4,-5.554,1,0.0281,0.0771,1.16e-06,0.22,0.455,92.003,212213,2004-01-01,32
2JhIaeltCDCcp02K936tgx,0.61,0.801,9,-5.979,0,0.0301,0.0867,0.299,0.238,0.835,125.257,254000,1983-03-07,52
6qjz4HMcUErYWUz6TnRi3W,0.458,0.724,9,-8.547,1,0.0297,0.0674,2.08e-06,0.323,0.505,90.508,192853,1967-01-01,37
2lE7oRoKssULAtbWViL385,0.657,0.655,0,-8.3,1,0.0248,0.135,0.00303,0.102,0.668,92.259,222013,1995,66
06fRSjH505WjBv1aPvWh9Y,0.286,0.951,1,-5.952,1,0.19,0.00022,0.0757,0.575,0.153,123.086,516613,2007-09-18,36
3BXZSoQubMuDfDh9GdP8pI,0.852,0.863,10,-4.005,0,0.311,0.0438,0.0,0.434,0.942,95.105,297467,1988-09-13,37
65B1tEOv5W294uCKbmEcFV,0.385,0.443,7,-9.627,0,0.0295,0.0632,0.0,0.0898,0.275,151.278,294533,2000-01-01,65
0hyZgl8tHThlycPEVwBpax,0.587,0.783,5,-8.608,1,0.0722,0.0784,2.23e-05,0.783,0.956,92.059,262827,1977,47
6h0lrpGtRIwbBiPHthDB3o,0.637,0.902,0,-5.064,1,0.0292,0.0391,3.57e-06,0.128,0.843,136.575,271200,2005-05-17,50
3bgTFCt5CTfasvpigHAdL0,0.621,0.89,2,-7.605,1,0.0328,0.225,0.000582,0.174,0.965,148.417,175667,1969-11-02,56
64SIlhd3BaHCCMSfajXG7l,0.545,0.867,11,-4.235,0,0.0354,0.0253,0.000225,0.221,0.188,127.873,322040,1994,58
53qhh1kdcX4gRBShoW4LK8,0.761,0.775,3,-7.495,0,0.0339,0.00698,0.000543,0.0512,0.966,123.017,278000,2006-07-17,65
1JItfW2uTpc9qecwEuiOoU,0.629,0.717,4,-7.36,1,0.0336,0.361,7.84e-05,0.0597,0.748,103.753,307627,1981,46
3mewJ611cPqPIk8EQDiA12,0.595,0.289,11,-11.768,1,0.0292,0.946,8.98e-05,0.246,0.505,83.428,154440,2014-03-28,41
3BVC9yYVPRxxJ17g025CPG,0.875,0.794,7,-12.456,1,0.18,0.124,0.0,0.0498,0.733,107.881,289093,1989-10-31,24
0ZVorBFSmsJBE0pczFzIvk,0.666,0.603,2,-7.314,1,0.0258,0.00031,0.00131,0.0993,0.195,116.84,168667,1999-10-26,55
1uoFwurhS62GOfTz2AbjYJ,0.782,0.601,5,-11.234,1,0.0526,0.00356,0.00561,0.0466,0.842,118.077,418800,2010-10-08,48
1qfDfZAvrkSAFrAR2FTQDv,0.731,0.311,4,-14.939,0,0.0892,0.598,1.68e-06,0.111,0.574,82.366,121080,1971-05-01,62
0tFscEe2fMwsHflVPsyaAD,0.581,0.468,9,-15.763,0,0.0314,0.0251,0.0845,0.0831,0.49,116.04,358427,1989-01-01,49
5agxCIWiABK6l4ltmCAHoH,0.777,0.817,11,-6.699,0,0.0346,0.0575,1.27e-05,0.0782,0.914,117.7,357827,1984-04-30,55
00f5cJ88kjiyCLJebRHgAY,0.56,0.392,9,-13.1,1,0.0296,0.284,0.0,0.074,0.652,172.327,233800,1972,36
567mtwGAxyinU8hpLOelSF,0.342,0.423,11,-7.289,0,0.0288,0.55,4.54e-05,0.48,0.369,125.608,209133,1976,42
05NRKMTDuXA5ehLLe0wtL0,0.426,0.981,10,-2.749,1,0.162,0.000537,0.0,0.357,0.0983,150.052,243600,2009-05-04,49
7EXgO1bRnEArE58rtrgMWB,0.583,0.855,0,-7.213,1,0.0333,0.1,0.0177,0.262,0.69,128.178,195147,1968-12-06,57
6nq7VHJQOmFcqVqaeKmsDr,0.423,0.548,7,-6.742,1,0.0278,0.426,0.0,0.0781,0.398,141.062,241107,2009-10-02,44
7w6PJe5KBPyvuRYxFkPssC,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,443240,1991-09-17,67
0PwoAyaHGmY9BGCVdsNeK4,0.844,0.558,7,-7.171,1,0.109,0.378,0.0,0.113,0.558,95.006,257227,2002,47
3m8qGT5waagsTxTeSYs2Tc,0.667,0.69,11,-8.506,1,0.0972,0.0747,0.0,0.327,0.61,78.87,242840,1995-01-01,53
5ywoRjfVIlcJiSAxwPT3Pt,0.461,0.304,6,-13.737,1,0.0332,0.216,2.18e-05,0.287,0.246,113.842,299213,1971,58
1LRi0Km3V44DeCiwfRNr5l,0.487,0.994,7,-3.633,1,0.175,5.43e-05,0.00265,0.151,0.0723,106.965,197040,2007,43
5A32KQZznC2HSqr9qzTl2N,0.553,0.632,4,-4.837,0,0.0782,0.375,0.0,0.267,0.687,85.1,309587,2004-07-27,61
0LJgnWjRvbM60ieEVAJcAO,0.684,0.763,7,-6.861,0,0.046,0.0438,7.68e-05,0.0916,0.678,99.918,271707,1995-07-21,59
4OSbctVD37ycS0H3rwRm72,0.2,0.977,3,-3.494,0,0.159,0.00165,1.1e-05,0.259,0.39,195.711,199387,2006-01-01,65
5aXUBEEsotvnaapiJYGumU,0.175,0.989,11,-5.01,1,0.2,1.74e-05,0.724,0.0806,0.123,155.499,229427,1987,21
6ihL9TjfRjadfEePzXXyVF,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,2008-01-01,72
6RQtvdmW0fnWv1VOKpgYcq,0.718,0.795,5,-7.232,0,0.0386,0.00223,0.00653,0.34,0.843,124.692,241067,1997-06-15,65
