sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity,lda_topic_0,lda_topic_1,lda_topic_2,Playlists
33WWBmilH96aPTSgRyN9gy,0.363,0.5329999999999999,0,-7.256,0,0.0297,0.0547,0.0,0.115,0.222,73.741,241560,1982,36,0.7872047424316406,0.21257923543453214,0.0,"[44, 80]"
5SltMm0H5x0zoN7XFGYneH,0.696,0.5,8,-8.748,1,0.0394,0.489,7.54e-06,0.268,0.423,90.0,277213,1999,50,0.3964106738567352,0.6032241582870483,0.0,"[13, 116, 121, 144, 146, 163]"
6Oz9XfeBlYgbwX8BN4uvQn,0.8059999999999999,0.7879999999999999,0,-12.398,1,0.0626,0.115,0.00273,0.132,0.5710000000000001,124.077,205733,1992,31,0.276595801115036,0.7232980728149414,0.0,"[90, 148]"
03J4oimhopQoFcTWU7qJ92,0.611,0.696,7,-9.69,1,0.0272,0.187,0.0,0.0944,0.754,113.551,217733,1976,14,0.6300827860832214,0.36972248554229736,0.0,[50]
7ilAYukCyLtxmZ3KtAlvIo,0.397,0.049,11,-17.635,0,0.0418,0.99,0.0233,0.102,0.524,109.31,259173,1998,15,0.6128160953521729,0.38673558831214905,0.0,[110]
07thLbY0eGli2xWWIPdrN2,0.508,0.852,6,-7.842,1,0.0718,0.00134,0.0,0.363,0.184,129.174,268907,1998,51,0.0,0.9981011748313904,0.0,"[76, 84]"
4MhaifZyR0ojpjv80l54qQ,0.6,0.852,5,-12.390999999999998,1,0.0361,0.0638,0.00881,0.321,0.8440000000000001,126.201,218827,1992,38,0.5621225833892822,0.4376476109027863,0.0,[109]
5jLq63jMFWg0dKHnht6YI0,0.645,0.211,11,-12.73,1,0.0257,0.8220000000000001,9.19e-06,0.138,0.174,86.12100000000002,206640,1983,59,0.7513031959533691,0.2484092265367508,0.0,"[11, 12, 13, 16, 17, 146]"
4B3gkbr7aGC2sujjgivK0s,0.5720000000000001,0.688,9,-4.96,1,0.0608,0.0474,0.0,0.07200000000000001,0.856,138.841,125320,1965,53,0.7576260566711426,0.2421465218067169,0.0,"[41, 124, 125]"
5lHgBqh9VwAAzQma55gHRY,0.29100000000000004,0.493,7,-9.461,1,0.028,0.0519,9.15e-06,0.101,0.183,182.032,196187,1993,62,0.0,0.998579204082489,0.0,[46]
2JOjtBQoGCPA4o0YSZUJJq,0.713,0.613,9,-5.847,1,0.0479,0.0887,0.0,0.048,0.528,115.899,257974,2001,32,0.7533836960792542,0.24648022651672366,0.0,[36]
4N9DOPhK7km5WnsgVD9GMI,0.6559999999999999,0.578,0,-9.491,1,0.0377,0.206,3.5000000000000004e-06,0.16699999999999998,0.608,114.904,160840,1973,47,0.8579959273338318,0.1417943686246872,0.0,"[69, 123]"
31dUwU4AkUROM1j4Rt3FdN,0.274,0.5529999999999999,3,-9.345,1,0.0505,0.612,0.000171,0.182,0.252,136.488,231600,1975,39,0.6332076787948608,0.3665825426578522,0.0,[153]
62NYAdLgxG3SGK0RoB10fP,0.285,0.982,2,-3.777,1,0.129,1.36e-05,0.0279,0.177,0.485,97.623,276267,2007,24,0.0,0.9979834556579591,0.0,[84]
6TfBA04WJ3X1d1wXhaCFVT,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,177827,2008,78,0.2045474648475647,0.7952595949172974,0.0,"[25, 40, 77, 134, 142, 143]"
6AGQ7pKkcnc6RVjtARt1ph,0.476,0.907,7,-3.938,1,0.0593,3.98e-05,4.32e-06,0.353,0.303,96.515,181667,2015,53,0.0,0.9982545971870422,0.0,[82]
668YgsnvdNBHfRscNIBS31,0.616,0.957,9,-3.966,1,0.0508,0.501,0.0115,0.318,0.778,128.517,307440,1974,57,0.21151041984558105,0.7882999777793884,0.0,"[41, 42, 62, 125, 131, 132]"
6kAA9qAGB9KXfdwOJBh3LZ,0.637,0.821,1,-5.707999999999998,1,0.0686,0.00158,0.08900000000000001,0.276,0.308,115.109,254760,2005,47,0.0,0.9981011748313904,0.0,[84]
0EZH9iTS81N24MFhrWyYMY,0.813,0.743,9,-10.008,0,0.0434,0.0688,0.00339,0.272,0.642,120.014,295493,1995,49,0.1125602051615715,0.8872906565666199,0.0,[123]
6jrp8qBMJO6vhAeYVAsdk9,0.879,0.679,7,-8.59,0,0.0421,0.149,0.008709999999999999,0.0787,0.7240000000000001,122.38,230853,1988,54,0.4703143239021301,0.5295113325119019,0.0,"[29, 114, 160]"
1cBsAUYsYZNaxHxNPZ87Z7,0.35100000000000003,0.961,1,-4.334,0,0.0863,1.44e-05,2.59e-06,0.278,0.228,152.743,392667,2001,40,0.0,0.9987666606903076,0.0,[76]
6d4XP98nTswxMycT6fdZNN,0.868,0.802,0,-7.831,1,0.053,0.151,0.0032,0.0667,0.905,110.536,642853,1982,47,0.999243438243866,0.0,0.0,"[117, 159]"
6PmckFG2BhEELc5OM7O7DS,0.354,0.62,8,-9.632,0,0.0557,0.0833,0.00797,0.0832,0.184,132.526,314027,1974,47,0.09053067862987517,0.9090015888214112,0.0,"[41, 48, 67, 125]"
6y4FVJwf09ssxuRnlEgXkp,0.785,0.892,9,-4.71,1,0.0356,0.0711,0.0005099999999999999,0.113,0.974,120.115,179160,1976,59,0.423838347196579,0.5758084654808044,0.0,"[30, 130, 132, 133]"
4gdhsYfXJoVQsWpbmh32Da,0.611,0.5660000000000001,9,-11.715,1,0.0295,0.425,0.000954,0.878,0.639,125.24,211320,1992,52,0.5953664183616638,0.4041221737861633,0.0,"[66, 112, 123, 156]"
0WGn8xhpPumX73lECUY5Yo,0.7240000000000001,0.867,0,-5.9129999999999985,1,0.0801,0.00145,0.0,0.135,0.6809999999999999,96.015,183733,2001,55,0.08363255858421326,0.916215181350708,0.0,"[25, 139, 143]"
73UlpUGNpK7qXbHf5OgTKA,0.461,0.472,1,-10.443,1,0.0344,0.37,2.37e-06,0.0612,0.254,129.127,280120,1994,43,0.0,0.99863862991333,0.0,[113]
1hZ36KgOEk28zCRuN3Y969,0.615,0.784,11,-10.445,1,0.0344,0.38,0.0143,0.0925,0.963,105.086,207827,2007,39,0.195768877863884,0.8039044737815857,0.0,"[30, 113]"
7smCjIc7MoUM4ay55LQrdu,0.482,0.945,2,-3.969,1,0.124,0.00436,1.41e-06,0.364,0.626,160.792,178560,2007,57,0.5463517904281616,0.4534552395343781,0.0,"[38, 86]"
2LfonCFEOzFedikP12rTeo,0.313,0.993,11,-0.463,0,0.0751,0.000119,0.000335,0.303,0.4970000000000001,129.255,399547,2008,45,0.0,0.9988844990730286,0.0,[79]
5y8zb3grlQonjdqd27K39T,0.723,0.0811,0,-14.113,1,0.0631,0.779,0.0,0.509,0.36,88.044,181493,2000,61,0.4898143410682678,0.5098539590835571,0.0,[21]
7GVUmCP00eSsqc4tzj1sDD,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933,1973,77,0.9472890496253968,0.039020635187625885,0.013690369203686714,"[63, 68, 104, 113, 118, 123, 129, 131, 152, 154, 155, 158, 159]"
63clnHwdypxIlZys7rahOe,0.278,0.988,6,-5.79,1,0.131,8.93e-05,0.153,0.104,0.23,137.139,168067,1987,25,0.0,0.9983216524124146,0.0,[85]
1aWPprpJAIlhQjJvwCjDSI,0.794,0.65,0,-12.874,1,0.114,0.0313,0.00249,0.047,0.523,90.694,222000,1989,20,0.0,0.9992234706878662,0.0,[89]
7ABE6G4uQxbNtYgVrpBBPA,0.725,0.524,11,-11.121,1,0.116,0.0748,0.764,0.0819,0.961,185.134,203267,1985,60,0.0,0.9984428286552428,0.0,[123]
3WQsMF6KkGKSkFlnDoWgnm,0.7140000000000001,0.467,6,-14.808,1,0.0275,0.544,7.7e-05,0.217,0.8590000000000001,137.776,229360,1991,7,0.7664424777030945,0.23323100805282596,0.0,[159]
4nXkbcTj3nyww1cHkw5RAP,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.0021100000000000003,0.0562,0.843,117.399,207267,1973,72,0.6560514569282532,0.3437211513519287,0.0,"[3, 8, 26, 30, 41, 42, 46, 47, 60, 61, 66, 68, 104, 107, 111, 118, 124, 125, 131, 156]"
2L2XquxTZBmzzNBCPCzq0p,0.368,0.987,3,-4.43,1,0.177,0.000224,0.00054,0.16399999999999998,0.0622,109.927,320533,1990,48,0.0,0.9986663460731506,0.0,"[79, 84]"
763jJ8T1utfvNqz1WRDzx4,0.573,0.546,6,-12.163,1,0.0631,0.154,0.0,0.18600000000000005,0.636,98.223,451400,1975,57,0.1547107696533203,0.8449575901031494,0.0,"[68, 117, 121]"
4V78u7Pbx6G33eej60wwOK,0.498,0.7140000000000001,8,-7.917000000000002,1,0.0361,0.000915,0.361,0.101,0.226,91.289,227587,1999,57,0.7324987053871155,0.26716455817222595,0.0,"[77, 82]"
40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2,-9.484,1,0.027000000000000003,0.00574,0.0004940000000000001,0.0575,0.609,147.125,391376,1976,83,0.027195950970053676,0.9726450443267822,0.0,"[0, 8, 13, 19, 23, 26, 27, 30, 41, 42, 46, 47, 48, 60, 61, 62, 63, 66, 68, 69, 76, 104, 105, 107, 112, 118, 123, 124, 125, 129, 130, 131, 132, 133, 140, 152, 156]"
3fHnIvr0Huu7lO1XxbpUur,0.412,0.942,8,-5.6770000000000005,1,0.0682,0.11,0.0127,0.411,0.417,123.595,292307,1986,33,0.18978223204612726,0.8100194931030273,0.0,"[44, 78, 80]"
68UGKNGREtwsO7fDRwftZ2,0.532,0.6859999999999999,5,-9.041,1,0.0278,0.0014199999999999998,0.0,0.14400000000000002,0.743,132.031,222507,2007,52,0.2423546463251114,0.7573651671409607,0.0,"[30, 41, 125]"
2mv6GY70UsHiTCGQZ4JfgC,0.731,0.875,7,-6.393,1,0.0459,0.000367,0.858,0.289,0.166,112.775,594453,1989,61,0.0,0.9985474944114684,0.0,"[30, 46, 133]"
4hx9RvP93j79EJLAiyJQoI,0.378,0.467,11,-11.781,0,0.0515,0.025,3.61e-05,0.316,0.503,101.73,583800,1970,46,0.0,0.9978502988815308,0.0,[109]
67gauLFb25vQYR7qMhNnTT,0.245,0.915,1,-8.992,1,0.0718,9.86e-05,0.7040000000000001,0.633,0.482,101.017,228733,1996,31,0.0,0.9982775449752808,0.0,[79]
5KZwRD3KklSP73jnLoNWtF,0.65,0.428,2,-10.998,0,0.6990000000000001,0.54,0.0,0.7709999999999999,0.626,74.3,310733,2002,43,0.0,0.9917906522750854,0.0,[94]
3AhXZa8sUQht0UEdBJgpGc,0.483,0.721,0,-6.836,1,0.032,0.7290000000000001,0.0,0.189,0.562,95.261,369600,1965,74,0.051642302423715584,0.9482064247131348,0.0,"[2, 30, 41, 42, 49, 60, 61, 63, 65, 68, 104, 107, 112, 113, 118, 125, 129, 130, 132, 133, 150, 152, 156, 157]"
4EveU9Zb50mjgi5avDNqlK,0.6709999999999999,0.884,6,-9.267,0,0.0586,0.414,0.00015,0.0701,0.933,119.574,203173,2000,48,0.0,0.0,0.9916992783546448,[98]
65vssm44ghOVf4tBZMY2AE,0.674,0.672,5,-13.033,1,0.032,0.0219,0.000326,0.0586,0.812,113.066,253533,1996,49,0.3217240869998932,0.6780896186828613,0.0,"[117, 121, 159]"
2FAL6hxj5Qxuj0kWOkEOsF,0.583,0.8909999999999999,9,-4.565,0,0.0345,0.00088,0.00016299999999999998,0.103,0.8140000000000001,136.79399999999998,229267,1983,51,0.4226794242858887,0.576740562915802,0.0,[104]
7ddJJFmXZ3984IbVEKinp5,0.591,0.239,7,-11.943,1,0.0259,0.774,0.0,0.127,0.34600000000000003,88.919,222320,2007,57,0.388066440820694,0.6117316484451294,0.0,[34]
6lTaVAtnxa69VgRwxOcMsJ,0.5710000000000001,0.512,0,-9.73,1,0.0259,0.238,0.0773,0.0998,0.188,72.17,257040,1984,42,0.550040602684021,0.4497112333774567,0.0,[42]
2HzDmnAxKk767YueykEGbr,0.336,0.884,4,-5.83,0,0.129,0.008159999999999999,0.000203,0.0825,0.635,136.685,176987,1981,29,0.07346683740615845,0.9260093569755554,0.0,[42]
2gG7E5OZi5D5QLRIctv63z,0.757,0.8370000000000001,2,-6.943,1,0.0508,0.29600000000000004,0.0,0.0567,0.5920000000000001,132.15200000000002,243093,1986,62,0.957014262676239,0.04283011332154274,0.0,[69]
4Hhv2vrOTy89HFRcjU3QOx,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,179693,1960,74,0.0,0.9979832768440248,0.0,"[6, 21, 115, 128, 132, 157]"
5gfPJ45gpn3ThswDyeW0Qc,0.888,0.833,3,-4.381,0,0.0912,0.256,0.00159,0.485,0.962,121.002,388226,2006,50,0.6116016507148743,0.3883231282234192,0.0,[74]
48td6xvpokdYwvbl3JIiXP,0.775,0.7190000000000001,7,-6.2120000000000015,0,0.0435,0.132,1.79e-06,0.0662,0.7120000000000001,117.513,246027,2014,69,0.0,0.9984962940216064,0.0,"[18, 27, 114, 115, 132, 145, 160]"
5sJjsBGS8MEWDHq5cFPyAf,0.424,0.962,7,-5.6610000000000005,1,0.0807,8.69e-06,0.000221,0.0518,0.308,90.485,209973,2000,25,0.0,0.9969376921653748,0.0,[79]
2mhUvNEvxUJKmZxJhTvcht,0.878,0.544,10,-10.425,1,0.0393,0.252,0.00043,0.0923,0.893,107.709,233067,1990,35,0.0,0.0,0.989654541015625,[103]
24CRDgNOgA72JLL7PHFjgB,0.552,0.932,0,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,227200,2001,62,0.0,0.9982772469520568,0.0,"[134, 142]"
2QfiRTz5Yc8DdShCxG1tB2,0.534,0.8029999999999999,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560,1959,74,0.0,0.9986661672592164,0.0,"[6, 9, 21, 132, 133]"
1zeVBBZ5wu8N2P3QIjTn9M,0.267,0.8079999999999999,1,-7.18,0,0.076,0.000208,0.0841,0.0945,0.129,78.961,411000,1992,31,0.0,0.997983694076538,0.0,[84]
7G83ZwD2msTtFaBQExc8QB,0.358,0.804,0,-8.533999999999999,1,0.302,0.0404,0.0,0.111,0.625,91.842,229960,1983,59,0.4514377117156982,0.5484660267829895,0.0,[84]
0yndiszlOMgxOu3y2vKZvB,0.799,0.621,7,-12.762,1,0.0681,0.13699999999999998,3.1e-06,0.0913,0.6629999999999999,114.12,232293,1989,39,0.027035899460315704,0.9727839231491088,0.0,"[89, 162]"
1xE7osYAtzz1PvLoVdOp5E,0.895,0.628,10,-3.79,1,0.0473,0.0412,0.0,0.059,0.34,104.009,258427,2003,49,0.34908077120780945,0.6463262438774109,0.0,"[71, 87, 166]"
166qDLplcWpjHnjHVNxYJr,0.5660000000000001,0.813,0,-4.8439999999999985,1,0.0369,0.00144,0.000105,0.17600000000000002,0.341,129.998,209013,2008,32,0.7192606925964355,0.2806105315685272,0.0,[38]
4oMRAD915djZW66wtRswey,0.586,0.944,11,-5.507999999999999,0,0.0706,0.000179,0.0109,0.133,0.5539999999999999,136.991,242840,2004,22,0.0,0.9980139732360841,0.0,[79]
6cYwfbMdQnLCFW8u9cgKaC,0.637,0.481,5,-11.078,1,0.0285,0.0858,0.0,0.136,0.718,109.484,148840,1994,40,0.9378026723861694,0.06173981353640556,0.0,[119]
2Qv5EUATFNebcFGq3rN8O6,0.7390000000000001,0.7290000000000001,4,-9.694,0,0.0572,0.249,0.0076799999999999985,0.069,0.884,103.339,375652,1988,35,0.7442560791969299,0.2555825710296631,0.0,[165]
5NK8jad728pj6YeqM5VJD4,0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,329400,1990,66,0.31504693627357483,0.6847348809242249,0.0,"[19, 30, 41, 46, 109, 125]"
4SbXW0iq6UqJKKwRmwJXAw,0.659,0.889,9,-6.904,1,0.0399,0.19,0.00011,0.0523,0.601,104.483,165267,1968,31,0.0,0.9973161220550536,0.0,[32]
41hzhXfYJYVFWF21JrmkA9,0.537,0.7340000000000001,0,-12.042,1,0.043,0.13,0.0,0.14,0.8370000000000001,132.879,276173,1990,52,0.0,0.9989724159240724,0.0,[113]
4zufOBl1lgLkq4b1cOx6mu,0.627,0.244,7,-16.546,1,0.0337,0.275,0.0,0.079,0.332,134.96200000000002,329933,1986,48,0.6067632436752319,0.3930535316467285,0.0,"[116, 122, 123, 159, 163]"
2nk6ao4kh0lEBS9TVNKWjd,0.7959999999999999,0.448,0,-14.27,1,0.0549,0.17800000000000002,1.53e-05,0.0388,0.868,99.468,271000,2010,33,0.0664885938167572,0.933436155319214,0.0,[146]
0UXaslpoA81no74N7U56U9,0.229,0.988,10,-3.475,1,0.116,1.51e-05,0.000272,0.0949,0.359,144.96,291213,2005,50,0.0,0.9986800551414491,0.0,[82]
71Y7sPJm0DpCix0fHaAlhI,0.5670000000000001,0.5760000000000001,10,-9.718,0,0.0634,0.008870000000000001,0.00895,0.0677,0.963,71.306,245493,1977,55,0.2365422397851944,0.7631452083587646,0.0,[30]
7Ezsp0iOwWrh4bWMTI6KyX,0.375,0.856,11,-8.334,0,0.0614,0.041,1.44e-06,0.0949,0.205,91.049,262493,1989,41,0.3161029815673828,0.683724045753479,0.0,"[44, 78, 80]"
6QIlvgk2Q2EyalaneqSuqX,0.821,0.6659999999999999,5,-9.067,0,0.0434,0.3,1.07e-06,0.0753,0.907,130.09799999999998,262133,1988,43,0.20013019442558289,0.7996423840522766,0.0,[9]
0u6toDywZABXlUBq76iPKW,0.557,0.415,6,-14.008,0,0.0406,0.159,0.0733,0.112,0.133,140.722,439000,1987,52,0.4174356162548065,0.5824191570281982,0.0,"[44, 48, 78, 80]"
4iW98ZK1gNzcXmQ5TgTD9X,0.435,0.929,9,-7.7,1,0.235,0.105,1.58e-06,0.015,0.65,175.44799999999995,217560,1971,45,0.2757862210273743,0.7240487933158875,0.0,"[32, 118]"
2ht21Rlf8L6cPLBkYmhpcs,0.5,0.5429999999999999,8,-7.354,1,0.0341,0.103,0.0,0.0748,0.597,106.291,247267,1998,44,0.9361459612846376,0.06340598315000534,0.0,[123]
7DtwEwGYdcZDlXDoDmW0zo,0.317,0.8340000000000001,10,-4.2189999999999985,1,0.0754,0.00111,2.24e-06,0.14,0.231,89.804,194907,2008,44,0.0,0.9983002543449402,0.0,[81]
4sUlsy0tPv9n5nqrqeA0lE,0.435,0.444,7,-12.816,0,0.0336,0.159,0.000705,0.457,0.7340000000000001,103.818,328360,1975,59,0.6330071687698364,0.3667768239974976,0.0,"[30, 42, 68, 118, 123, 131]"
24dYJMPdnXXoHEu50MwRVN,0.596,0.142,2,-19.882,1,0.0867,0.962,1.7100000000000002e-05,0.093,0.695,144.424,184907,1956,48,0.11903220415115355,0.8807559609413147,0.0,[118]
0fzwnjua86MZYaQR9BkOyD,0.669,0.235,11,-15.098,0,0.0456,0.649,0.00103,0.194,0.596,101.041,208732,2018,15,0.2971762716770172,0.7023934721946716,0.0,[107]
2lbONRwi3VOUCLqD97yhzJ,0.74,0.894,2,-6.89,1,0.0784,0.117,0.0,0.112,0.8220000000000001,110.911,171040,2008,21,0.3103199005126953,0.6895329356193542,0.0,[117]
0rl84FuazRHYmK72krdmA1,0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,244667,1997,56,0.12975022196769714,0.870004415512085,0.0,[135]
4Rtx0zFndC7iDhZpIcJbT3,0.509,0.941,0,-4.458,1,0.0653,0.00911,0.0168,0.0924,0.6409999999999999,145.60399999999996,244253,1989,39,0.2807617485523224,0.7191086411476135,0.0,"[44, 78, 80]"
3lghqWELEWj9yEPvme7c4W,0.718,0.731,6,-6.454,1,0.042,0.208,0.2,0.083,0.619,122.839,333333,1995,58,0.5977317690849304,0.4021056890487671,0.0,[132]
42W8NXxt46ZWahftrm4mYX,0.5429999999999999,0.504,0,-9.726,0,0.0443,0.35,0.0,0.114,0.29,69.839,251133,1985,45,0.4338787794113159,0.5658985376358032,0.0,"[13, 16, 43, 153]"
4oGRZ3J9o56fPaL96y2NEH,0.349,0.921,9,-4.8260000000000005,1,0.12,0.00444,0.875,0.0579,0.424,111.317,234547,1967,42,0.14447526633739471,0.8552029728889465,0.0,"[106, 112]"
7CUPfpfuPwjicclWi4qKH4,0.412,0.973,9,-3.3680000000000003,0,0.121,0.00546,0.0,0.314,0.275,171.858,193720,2007,42,0.3021854758262634,0.6975447535514832,0.0,[38]
1LV1VwcmwEYt7aHYfiPtbv,0.556,0.262,2,-13.523,0,0.0339,0.616,1.6e-05,0.202,0.47,110.634,205400,1995,55,0.0,0.0,0.9873312711715698,[45]
3fjbuOcGDKrNo0BLFCvP2f,0.569,0.759,7,-3.951,1,0.0356,0.242,9.61e-06,0.124,0.542,121.455,178000,2011,34,0.5584924817085266,0.4412309229373932,0.0,[50]
3v9xlH6BpmRbqL7hgNJhfT,0.39,0.625,9,-7.813,0,0.0537,0.36,0.0,0.0663,0.514,144.338,134387,1964,66,0.14352832734584808,0.8563413023948669,0.0,"[30, 41, 48, 60, 61, 63, 64, 65, 112, 113, 125, 129, 132, 152]"
3ZRuWpvjeREOPbhdDHRCED,0.319,0.928,8,-9.275,1,0.0515,0.000743,1.67e-05,0.0735,0.495,78.78699999999998,227227,1992,29,0.0,0.9975215792655944,0.0,[85]
2GZMuah5B0211TmKFUZAmT,0.703,0.755,0,-7.837999999999999,1,0.0362,0.272,0.0,0.0519,0.893,111.243,261200,1978,31,0.7121772170066833,0.2873113751411438,0.0,[121]
4P5KoWXOxwuobLmHXLMobV,0.5,0.8240000000000001,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,1991,72,0.13749447464942932,0.4421409070491791,0.4203645884990692,"[9, 19, 40, 67, 109, 112, 123]"
1IYaMVfidzSfvCUZYXhsU1,0.619,0.7090000000000001,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,253400,2007,61,0.02643131278455257,0.973494291305542,0.0,"[22, 24, 87]"
7HRqpMkcCVVhmKme8bScvl,0.452,0.7120000000000001,9,-9.69,1,0.0556,0.519,1.55e-06,0.189,0.8440000000000001,164.132,237427,1973,54,0.0,0.9978845715522766,0.0,"[55, 57, 108, 111, 127]"
7112WRQXlBGe4Os43yw8gV,0.825,0.857,2,-3.389,0,0.0448,0.00907,0.0,0.0461,0.7909999999999999,98.204,314147,1985,47,0.0,0.999324917793274,0.0,[89]
63uR29DnkNPUiorL30cHnj,0.609,0.57,7,-14.773,1,0.0912,0.223,0.0,0.366,0.84,172.095,276267,1991,50,0.8875861167907715,0.1122942790389061,0.0,"[14, 162, 164, 167]"
4aDEWuYjdEsU9A5bVD3JV7,0.797,0.375,1,-14.5,1,0.198,0.617,9.19e-05,0.512,0.262,91.192,296000,1994,38,0.0,0.9993826150894164,0.0,"[90, 148]"
7wBSzVinxbRiMUu7ooY1jT,0.589,0.368,7,-9.108,1,0.0339,0.7490000000000001,0.0,0.0797,0.329,110.495,145733,1964,31,0.21763083338737488,0.7820158600807191,0.0,[152]
3x4yV0hW5Ve3TKhFkXSqFn,0.68,0.625,11,-7.0,0,0.0353,0.0645,5.81e-05,0.109,0.8140000000000001,94.02,266000,1999,64,0.9668312668800354,0.033086732029914856,0.0,"[25, 31, 141, 143]"
4iQZi2sMZlbTpcUlo5YGBf,0.664,0.695,0,-11.543,1,0.0292,0.134,0.0444,0.108,0.6559999999999999,113.762,236093,1987,54,0.3186971545219421,0.6810706257820129,0.0,"[15, 42]"
7u018epVcYPTPVKCWAemLP,0.591,0.629,8,-5.584,1,0.0273,0.00144,0.431,0.0705,0.183,114.072,234707,2005,53,0.9877760410308838,0.011370230466127396,0.0,[79]
7rDcULv8vV16vetBjPJhuE,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94e-06,0.0908,0.669,109.609,209067,1999,60,0.3455450534820557,0.6542491316795349,0.0,"[52, 53, 54, 57, 126, 155, 158]"
4QT3YKobBj4BI7xCYRLr9u,0.752,0.5489999999999999,11,-10.532,0,0.0328,0.295,0.115,0.0582,0.6579999999999999,105.126,387867,1982,61,0.0,0.9987560510635376,0.0,"[115, 132]"
6MdAoknD4tWcqYm7J0SQGh,0.402,0.956,9,-3.672,0,0.309,0.00701,0.000277,0.14400000000000002,0.125,134.85,238573,2004,49,0.0,0.9990113377571106,0.0,[81]
3WEDBjYdFN9anBLB87w9b8,0.34600000000000003,0.8540000000000001,9,-5.646,1,0.0391,0.0273,0.0192,0.0987,0.414,120.934,206787,1989,46,0.2979794144630432,0.7017605304718018,0.0,[128]
7EFHuqZlU4eWAb2mlLrWcL,0.308,0.992,1,-5.563,1,0.136,2.5e-05,0.038,0.377,0.215,113.379,217787,2005,34,0.0,0.9990263581275941,0.0,[79]
7fJnj6rso7N95oztvsxrWD,0.387,0.8859999999999999,4,-6.981,1,0.0617,5.83e-05,0.275,0.219,0.757,176.426,227400,2003,61,0.5283728241920471,0.4714633822441101,0.0,"[9, 128, 140]"
6xWK7NpSgWRK9dxBoHziNQ,0.453,0.747,0,-10.895,1,0.0481,0.46,0.0133,0.236,0.6759999999999999,169.21099999999996,155533,1973,35,0.3401041626930237,0.659548282623291,0.0,[109]
2rb6MqrbecMFvwRIvgwQ9N,0.649,0.484,2,-10.372,1,0.0264,0.708,0.0,0.14300000000000002,0.618,86.036,215493,1995,23,0.36900070309638977,0.6308160424232483,0.0,[58]
7FE5fPgt4D1vHYwA1T1ahe,0.359,0.8640000000000001,1,-9.155,1,0.105,0.0181,0.0139,0.0922,0.341,114.018,401000,1984,39,0.2257179766893387,0.7739904522895813,0.0,[83]
3q0nMGCPsNjr1bd13LEKau,0.647,0.504,6,-9.397,1,0.0604,0.308,0.0,0.214,0.715,117.016,273693,2005,31,0.32278916239738464,0.6770405769348145,0.0,[121]
5wKaxpvqXq95IaoAVPLgoi,0.552,0.754,11,-5.888,1,0.0302,0.373,3.02e-05,0.208,0.595,141.671,290933,2005,54,0.07323667407035828,0.9265514612197876,0.0,"[26, 52, 53, 59, 126]"
4ltC6PrqkTtpcRNi5lvS4z,0.718,0.593,0,-9.976,1,0.0377,0.67,0.0,0.172,0.8690000000000001,124.251,136067,1964,58,0.0,0.998912274837494,0.0,[118]
4d7N2lqEJMbQwVy1LCqhXv,0.731,0.392,2,-13.478,1,0.0385,0.564,0.0,0.0851,0.789,114.179,184947,2009,70,0.0,0.0,0.9941083788871764,[137]
0LWkaEyQRkF0XAms8Bg1fC,0.51,0.931,11,-3.302,1,0.34700000000000003,0.0738,0.0,0.5,0.53,201.936,268867,1999,70,0.028365451842546463,0.9715545773506165,0.0,[91]
0ZLBD6hHGN9LYOtNlu2n8e,0.348,0.635,4,-6.836,1,0.0386,0.0932,0.0,0.126,0.14400000000000002,87.97399999999998,306240,1995,60,0.5804609060287476,0.41937026381492615,0.0,[135]
7qsVAM1KKoazZ6XMyI3aOn,0.28800000000000003,0.863,9,-4.948,0,0.136,4.04e-05,0.0,0.198,0.301,151.43,220400,2006,9,0.0,0.9964327216148376,0.0,[85]
5EWtBjCLy21d1hY9zdaEe8,0.569,0.968,5,-3.72,0,0.0487,0.00108,0.00153,0.0814,0.568,117.783,346533,1992,58,0.3944473564624785,0.6054635643959045,0.0,[62]
3zlaF6d64vPWScaR0hSaqB,0.349,0.925,9,-6.767,0,0.157,6.02e-05,0.000312,0.0577,0.282,138.946,271307,1999,40,0.0,0.9961122274398804,0.0,[79]
7oRNU7Tmek0nm2lqyDojoG,0.6679999999999999,0.081,0,-17.282,1,0.0366,0.983,0.42,0.114,0.0925,114.358,160093,2009,66,0.0,0.9939296245574952,0.0,[151]
2kB7QeAFj1SLAIKSCMYSSs,0.7290000000000001,0.168,5,-13.265,1,0.145,0.85,0.0,0.0934,0.6920000000000001,96.166,131267,1965,33,0.0,0.9989386200904846,0.0,[118]
