sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity,lda_topic_0,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,lda_topic_6,lda_topic_7,lda_topic_8,lda_topic_9,lda_topic_10,lda_topic_11,lda_topic_12,lda_topic_13,lda_topic_14,lda_topic_15,lda_topic_16,lda_topic_17,lda_topic_18,lda_topic_19,Playlists
7HRqpMkcCVVhmKme8bScvl,0.452,0.7120000000000001,9,-9.69,1,0.0556,0.519,1.55e-06,0.189,0.8440000000000001,164.132,237427,1973,54,0.0,0.026396505534648892,0.13777673244476318,0.0,0.0,0.0,0.0,0.0,0.0,0.2264265120029449,0.0,0.0,0.0,0.0,0.16416867077350614,0.0,0.4331320822238922,0.0,0.0,0.0,"[55, 57, 108, 111, 127]"
7112WRQXlBGe4Os43yw8gV,0.825,0.857,2,-3.389,0,0.0448,0.00907,0.0,0.0461,0.7909999999999999,98.204,314147,1/21/1985,47,0.07609250396490097,0.5775100588798523,0.0,0.07145658880472182,0.0,0.0,0.0,0.06525754928588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07788269221782684,0.07933211326599121,0.04458219930529594,0.0,[89]
63uR29DnkNPUiorL30cHnj,0.609,0.57,7,-14.773,1,0.0912,0.223,0.0,0.366,0.84,172.095,276267,5/28/1991,50,0.0,0.0,0.15907128155231476,0.0,0.0,0.0,0.0,0.0,0.0,0.023596523329615596,0.0,0.0,0.0,0.0,0.1993340402841568,0.6136015057563782,0.0,0.0,0.0,0.0,"[14, 162, 164, 167]"
4aDEWuYjdEsU9A5bVD3JV7,0.797,0.375,1,-14.5,1,0.198,0.617,9.19e-05,0.512,0.262,91.192,296000,1/1/1994,38,0.0,0.7061998248100281,0.0,0.0,0.0,0.0,0.11316271126270296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030210621654987332,0.08113953471183777,0.06573159247636795,0.0,"[90, 148]"
7wBSzVinxbRiMUu7ooY1jT,0.589,0.368,7,-9.108,1,0.0339,0.7490000000000001,0.0,0.0797,0.329,110.495,145733,8/8/1964,31,0.15854506194591522,0.0,0.04754353314638138,0.08949854969978333,0.0,0.0,0.2693564295768738,0.0,0.0,0.15337440371513367,0.0,0.12408651411533354,0.0,0.0,0.0,0.14710628986358645,0.0,0.0,0.0,0.0,[152]
3x4yV0hW5Ve3TKhFkXSqFn,0.68,0.625,11,-7.0,0,0.0353,0.0645,5.81e-05,0.109,0.8140000000000001,94.02,266000,6/1/1999,64,0.09993753582239152,0.0,0.019286565482616425,0.0,0.0,0.0,0.0,0.0,0.0,0.15463292598724365,0.0,0.0,0.010041997767984869,0.08565310388803482,0.16033761203289032,0.013892441987991331,0.0,0.0,0.0,0.4539533257484436,"[25, 31, 141, 143]"
4iQZi2sMZlbTpcUlo5YGBf,0.664,0.695,0,-11.543,1,0.0292,0.134,0.0444,0.108,0.6559999999999999,113.762,236093,3/3/1987,54,0.0,0.0,0.16623805463314054,0.0,0.0,0.0,0.0,0.0,0.0,0.04126109555363655,0.0,0.2563522756099701,0.0,0.14737927913665771,0.06748287379741669,0.2074035108089447,0.026500901207327843,0.0,0.0,0.07254869490861893,"[15, 42]"
7u018epVcYPTPVKCWAemLP,0.591,0.629,8,-5.584,1,0.0273,0.00144,0.431,0.0705,0.183,114.072,234707,10/27/2005,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634605646133424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[79]
7rDcULv8vV16vetBjPJhuE,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94e-06,0.0908,0.669,109.609,209067,1/1/1999,60,0.0,0.0,0.0,0.37833598256111145,0.0,0.0,0.0,0.025211427360773087,0.0,0.17079395055770874,0.0,0.0,0.0,0.059636965394020074,0.12059973180294035,0.0,0.0,0.0,0.0,0.23180919885635376,"[52, 53, 54, 57, 126, 155, 158]"
4QT3YKobBj4BI7xCYRLr9u,0.752,0.5489999999999999,11,-10.532,0,0.0328,0.295,0.115,0.0582,0.6579999999999999,105.126,387867,1982,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016247058287262917,0.777332603931427,0.09126413613557817,0.0,0.0,0.0,0.0,0.1075362265110016,"[115, 132]"
6MdAoknD4tWcqYm7J0SQGh,0.402,0.956,9,-3.672,0,0.309,0.00701,0.000277,0.14400000000000002,0.125,134.85,238573,1/1/2004,49,0.030671540647745126,0.0,0.0,0.4074349701404572,0.0,0.0,0.1413853019475937,0.0,0.0,0.0,0.0,0.0950140580534935,0.0,0.03670274466276169,0.0,0.0,0.0,0.0,0.25408780574798584,0.021783081814646717,[81]
3WEDBjYdFN9anBLB87w9b8,0.34600000000000003,0.8540000000000001,9,-5.646,1,0.0391,0.0273,0.0192,0.0987,0.414,120.934,206787,5/2/1989,46,0.04591982066631317,0.0,0.0,0.2042112797498703,0.0,0.0,0.02581238374114037,0.0,0.0,0.0,0.0,0.13971079885959625,0.0,0.06556881964206696,0.15809766948223114,0.18547578155994413,0.0,0.0,0.06835661828517914,0.10029713064432144,[128]
7EFHuqZlU4eWAb2mlLrWcL,0.308,0.992,1,-5.563,1,0.136,2.5e-05,0.038,0.377,0.215,113.379,217787,2005,34,0.0,0.0,0.0,0.0,0.0,0.0,0.8093343377113342,0.0,0.0,0.0,0.0,0.01485459506511688,0.0,0.11804505437612535,0.0,0.0,0.0,0.0,0.0,0.051794208586215966,[79]
7fJnj6rso7N95oztvsxrWD,0.387,0.8859999999999999,4,-6.981,1,0.0617,5.83e-05,0.275,0.219,0.757,176.426,227400,2/28/2003,61,0.3553689420223236,0.0,0.0,0.1745254099369049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021568192169070244,0.22197411954402926,0.0507219135761261,0.0,0.0,0.0,0.09290704131126404,0.07804589718580246,"[9, 128, 140]"
6xWK7NpSgWRK9dxBoHziNQ,0.453,0.747,0,-10.895,1,0.0481,0.46,0.0133,0.236,0.6759999999999999,169.21099999999996,155533,6/1/1973,35,0.0,0.062310196459293365,0.16592207551002502,0.0,0.0,0.0,0.0,0.0,0.0,0.3292705714702606,0.0,0.0,0.01407495141029358,0.0,0.0,0.0,0.21007323265075686,0.0,0.207235187292099,0.0,[109]
2rb6MqrbecMFvwRIvgwQ9N,0.649,0.484,2,-10.372,1,0.0264,0.708,0.0,0.14300000000000002,0.618,86.036,215493,3/28/1995,23,0.0,0.0,0.15724775195121765,0.07096114754676819,0.0,0.0,0.11335167288780212,0.03528089076280594,0.0,0.0,0.0,0.0,0.0,0.0,0.10189621895551683,0.039903391152620316,0.14559616148471832,0.0,0.05686725676059722,0.27427080273628235,[58]
7FE5fPgt4D1vHYwA1T1ahe,0.359,0.8640000000000001,1,-9.155,1,0.105,0.0181,0.0139,0.0922,0.341,114.018,401000,1984,39,0.0,0.0,0.04744918644428253,0.0,0.0,0.0,0.4712664186954498,0.06724302470684053,0.0,0.0,0.014005755074322224,0.0,0.0,0.19418653845787048,0.0,0.19651362299919128,0.0,0.0,0.0,0.0,[83]
3q0nMGCPsNjr1bd13LEKau,0.647,0.504,6,-9.397,1,0.0604,0.308,0.0,0.214,0.715,117.016,273693,2005,31,0.022281236946582798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08900626003742218,0.0,0.33421486616134644,0.0,0.3245486915111542,0.0,0.09360488504171373,0.0,0.0,0.13087354600429535,0.0,[121]
5wKaxpvqXq95IaoAVPLgoi,0.552,0.754,11,-5.888,1,0.0302,0.373,3.02e-05,0.208,0.595,141.671,290933,8/16/2005,54,0.18479353189468384,0.4159509241580963,0.0,0.20838190615177155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014413506723940372,0.011830462142825128,0.0,0.10086461901664734,0.0,0.0574524849653244,0.0,0.0,"[26, 52, 53, 59, 126]"
4ltC6PrqkTtpcRNi5lvS4z,0.718,0.593,0,-9.976,1,0.0377,0.67,0.0,0.172,0.8690000000000001,124.251,136067,12/4/1964,58,0.0,0.0,0.0,0.2144041210412979,0.0,0.0,0.029065240174531937,0.0,0.0,0.0,0.0,0.0,0.0,0.26930877566337585,0.0,0.0,0.0,0.0,0.1932218223810196,0.2802364826202393,[118]
4d7N2lqEJMbQwVy1LCqhXv,0.731,0.392,2,-13.478,1,0.0385,0.564,0.0,0.0851,0.789,114.179,184947,1/1/2009,70,0.0,0.0,0.0,0.0,0.9858186841011048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[137]
0LWkaEyQRkF0XAms8Bg1fC,0.51,0.931,11,-3.302,1,0.34700000000000003,0.0738,0.0,0.5,0.53,201.936,268867,12/21/1999,70,0.0,0.7586864829063416,0.021991286426782608,0.044880881905555725,0.0,0.0,0.01947776786983013,0.0,0.0,0.01340291928499937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11648918688297273,0.022681238129734996,[91]
0ZLBD6hHGN9LYOtNlu2n8e,0.348,0.635,4,-6.836,1,0.0386,0.0932,0.0,0.126,0.14400000000000002,87.97399999999998,306240,6/27/1995,60,0.0,0.0,0.0,0.037709642201662064,0.0,0.0,0.012036297470331192,0.0,0.0,0.2399160861968994,0.0,0.10293860733509064,0.0,0.18570415675640106,0.0,0.17343288660049438,0.0,0.0,0.0,0.2347273528575897,[135]
7qsVAM1KKoazZ6XMyI3aOn,0.28800000000000003,0.863,9,-4.948,0,0.136,4.04e-05,0.0,0.198,0.301,151.43,220400,2006,9,0.0,0.0,0.0,0.0,0.0,0.0,0.3999665379524231,0.0,0.0,0.0,0.0,0.0,0.0,0.4153885841369629,0.0,0.0,0.0,0.0,0.16165249049663544,0.0,[85]
5EWtBjCLy21d1hY9zdaEe8,0.569,0.968,5,-3.72,0,0.0487,0.00108,0.00153,0.0814,0.568,117.783,346533,11/3/1992,58,0.0,0.012846814468502998,0.019489334896206856,0.0,0.0,0.0,0.0,0.02053832821547985,0.0,0.01704891212284565,0.0,0.1603647619485855,0.0,0.20538470149040225,0.0,0.19809244573116305,0.20661000907421112,0.0,0.0,0.1527775377035141,[62]
3zlaF6d64vPWScaR0hSaqB,0.349,0.925,9,-6.767,0,0.157,6.02e-05,0.000312,0.0577,0.282,138.946,271307,9/28/1999,40,0.0,0.3808789551258087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979626327753067,0.0,0.0,0.11532314121723175,0.0,0.0,0.14751465618610382,0.2362562119960785,0.0,[79]
7oRNU7Tmek0nm2lqyDojoG,0.6679999999999999,0.081,0,-17.282,1,0.0366,0.983,0.42,0.114,0.0925,114.358,160093,1/20/2009,66,0.2047308385372162,0.0,0.0,0.19862066209316254,0.0,0.0,0.18487565219402316,0.0,0.0,0.0,0.0,0.2475767433643341,0.0,0.0,0.0,0.1300901174545288,0.0,0.0,0.0,0.0,[151]
2kB7QeAFj1SLAIKSCMYSSs,0.7290000000000001,0.168,5,-13.265,1,0.145,0.85,0.0,0.0934,0.6920000000000001,96.166,131267,1965,33,0.0,0.2337687462568283,0.0,0.35549935698509216,0.0,0.0,0.0,0.0,0.0,0.0775371715426445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16224388778209686,0.0,0.16485054790973666,[118]
5DUWIeIriroyHEbPdqxEFG,0.7929999999999999,0.388,7,-12.419,0,0.0316,0.152,0.782,0.0877,0.736,105.968,168298,1/1/1967,34,0.0,0.0,0.010082274675369264,0.0,0.0,0.0,0.12931464612483978,0.0,0.0,0.36553820967674255,0.0,0.0,0.0,0.0,0.1522279679775238,0.2438611537218094,0.0,0.0,0.0,0.08867786079645157,[111]
2nBY2iQvxOIXrdlJvg7ZPo,0.855,0.6809999999999999,2,-4.955,1,0.0688,0.0881,3.7000000000000006e-06,0.0592,0.908,99.699,223293,2002,48,0.0,0.4055982828140259,0.07702271640300751,0.0,0.0,0.0,0.0,0.024394897744059563,0.0,0.059560589492321014,0.0,0.0,0.025932401418685917,0.0,0.07241320610046388,0.3017829358577728,0.0,0.0,0.0,0.030395930632948875,"[114, 160, 166]"
6oNvmplQGUkmAh441Teows,0.66,0.711,5,-10.211,1,0.0334,0.181,7.47e-06,0.0647,0.726,109.328,227640,1/1/1991,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224016472697258,0.2455124109983444,0.0,0.0,0.0,0.6227434277534485,"[42, 135]"
4ZOyH6KjomjlqCz3oFqglr,0.8440000000000001,0.754,6,-5.46,1,0.207,0.008329999999999999,3.42e-06,0.0575,0.961,100.002,187840,11/19/2002,66,0.0,0.4467662572860718,0.0,0.0749741867184639,0.0,0.0,0.0,0.046107660979032516,0.0,0.09882141649723053,0.0,0.0,0.0,0.0,0.06834985315799713,0.26206326484680176,0.0,0.0,0.0,0.0,"[5, 141]"
7zkITwsZUyPvQAWMlvH2aZ,0.7559999999999999,0.879,4,-6.348,0,0.0369,0.159,0.00111,0.429,0.906,122.157,440267,5/13/1982,34,0.2327007204294205,0.0,0.0,0.0,0.0,0.0,0.0,0.199308916926384,0.0,0.40441563725471497,0.0,0.04965372756123543,0.0,0.0,0.0,0.038900163024663925,0.0,0.07110964506864548,0.0,0.0,[123]
45aOsJjW66pkIJftR0oyuY,0.8340000000000001,0.8740000000000001,8,-9.615,1,0.29100000000000004,0.278,0.0,0.324,0.828,90.912,237800,3/28/1995,39,0.0,0.7382894158363342,0.033162862062454224,0.06865116208791733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04848481342196465,0.0,0.0,0.0,0.034107957035303116,0.0,0.03540259972214699,0.03421701118350029,0.0,[72]
2mPMFJvQ0v27gVqe5b6nDn,0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,186533,5/15/2001,65,0.12555377185344696,0.5596837401390076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659503519535065,0.0,0.0,0.0,0.031416017562150955,"[42, 46]"
4tDg7rp5r68lSWur2uRT5t,0.43,0.368,11,-12.636,1,0.0316,0.8909999999999999,0.458,0.194,0.304,125.46,297867,6/19/1973,43,0.0,0.0,0.02414906583726406,0.0,0.0,0.0,0.15990392863750458,0.0,0.0,0.200547456741333,0.0,0.2792503535747528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229902386665344,"[123, 159]"
40XEBvZs5jM3i9jXbxcaZR,0.465,0.706,6,-3.885,1,0.188,0.0704,0.0,0.269,0.7120000000000001,135.764,251907,2008,26,0.0,0.4069925546646118,0.025609215721488,0.0,0.0,0.0,0.0,0.0,0.0,0.4656543731689453,0.0,0.0,0.0,0.0,0.031636212021112435,0.0,0.0,0.0,0.0,0.0663941353559494,[36]
3wRBEsV5bfjV5uktXnODJr,0.8140000000000001,0.662,7,-9.336,1,0.0618,0.032,0.0,0.3670000000000001,0.527,91.976,210040,2002,38,0.0,0.0,0.0,0.0,0.8687012195587158,0.0,0.0,0.0,0.0,0.10226323455572127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[96, 136]"
1tYk5zABu6h8CMP1cSea56,0.733,0.624,4,-9.849,1,0.0374,0.623,0.0,0.407,0.912,114.586,154907,1962,57,0.0,0.0,0.0,0.1451985090970993,0.0,0.0,0.0,0.0,0.0,0.4856346547603607,0.0,0.0,0.0,0.0,0.0,0.3318227231502533,0.0,0.0,0.0,0.0272155087441206,[118]
0KlahhzNb98zyN83Vwae0l,0.557,0.7829999999999999,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.00799999999995,255360,10/30/2007,63,0.0,0.0,0.07629375904798508,0.0,0.0,0.0,0.0,0.0,0.0,0.10222230106592177,0.0,0.0,0.045423217117786414,0.02592736855149269,0.0,0.19350114464759827,0.0,0.0,0.1817140281200409,0.37013816833496094,[28]
4ZqKqYRJhf7G1ZagIt3Pp7,0.6679999999999999,0.867,10,-4.303,1,0.0301,0.0446,0.0,0.073,0.737,119.127,244653,2006,29,0.0,0.0,0.0,0.21556635200977325,0.0,0.0,0.0,0.0,0.0,0.13431373238563538,0.0,0.0,0.0,0.0,0.0,0.12508061528205872,0.0,0.0,0.5155147910118103,0.0,[58]
3kfXUGIdBNpyr2gBvU3Guj,0.239,0.8190000000000001,3,-3.583,1,0.0393,0.304,0.0,0.0855,0.439,171.449,308907,1/1/1987,63,0.0,0.0,0.1136624440550804,0.0,0.0,0.0,0.0,0.0,0.0,0.1090993657708168,0.0,0.13801047205924988,0.0,0.10515089333057404,0.0,0.05118048936128616,0.22155387699604034,0.0,0.07400708645582199,0.18043802678585047,"[15, 17, 41, 44, 76, 80, 125]"
5TNM6Qk1luDmK2BxUtOEdH,0.5720000000000001,0.484,2,-8.555,1,0.0258,0.0392,1.07e-06,0.13,0.165,81.76100000000002,261667,9/30/1996,45,0.0,0.0,0.0,0.0,0.0,0.0,0.3871741890907288,0.0,0.0,0.0,0.0,0.1650337427854538,0.0,0.0,0.0,0.1012709066271782,0.1531594544649124,0.0,0.1830857545137405,0.0,[51]
3iLCPsQR9oBdJU05N1H1EA,0.6509999999999999,0.8859999999999999,3,-4.925,1,0.0547,0.0621,0.019,0.239,0.5379999999999999,102.93,217507,7/31/2007,55,0.0,0.0,0.111380435526371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014869343489408491,0.11147753149271013,0.0,0.0,0.0,0.13282527029514313,0.6174026727676392,0.0,"[77, 82]"
2BOcua9pjhKuVtgN40AAHX,0.6609999999999999,0.61,8,-9.824,1,0.0707,0.777,0.0,0.0475,0.452,96.402,303400,4/3/1984,61,0.0,0.06372351199388504,0.0,0.0,0.8721654415130615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03047026321291924,0.0,0.0,0.0,0.0,0.0,0.0,0.015407059341669084,[99]
2YR7SB90SZhMf9J3HYogKa,0.488,0.37,0,-7.802,1,0.0264,0.705,1.06e-05,0.244,0.177,59.026,258587,9/7/2018,57,0.0,0.0,0.0360252670943737,0.0,0.0,0.0,0.0,0.0,0.0,0.11261779814958572,0.0,0.0,0.0,0.012389017269015312,0.4837389588356018,0.3429057002067566,0.0,0.0,0.0,0.0,[19]
5OuOBdPWbiZEiCXUVGhx2W,0.7909999999999999,0.56,1,-6.316,0,0.0351,0.445,0.000624,0.067,0.804,122.027,255693,12/20/2005,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167337894439697,0.07873707264661789,0.0,0.0,0.0,0.26910921931266785,0.0,"[36, 168]"
0QvMXCVPXSSWx2NB9ewx6O,0.629,0.74,3,-8.218,1,0.0572,0.0605,0.124,0.146,0.951,82.046,172493,1/1/2009,33,0.0,0.0,0.0,0.23505717515945435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32450443506240845,0.0,0.26580947637557983,0.0,0.0,0.0,0.0,0.1546231508255005,0.0,[64]
4DViTx9NHtePtrtsH0DIbL,0.232,0.736,0,-8.136000000000001,1,0.0443,0.111,0.000772,0.163,0.267,94.566,718000,1985,12,0.0,0.0,0.0,0.0,0.0,0.0,0.9612480998039246,0.0,0.0,0.0,0.0,0.01464654691517353,0.0,0.017135726287961006,0.0,0.0,0.0,0.0,0.0,0.0,[83]
4D13ulAZI1V7PG7Zg1Ar7r,0.454,0.5479999999999999,11,-7.421,0,0.0476,0.309,0.0,0.076,0.598,73.01100000000002,349840,7/7/1989,49,0.0,0.31357046961784363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983885318040848,0.0,0.12359453737735747,0.0771714374423027,0.0,0.0,0.2033637762069702,0.0,0.0,0.0,0.07927317917346954,"[122, 167]"
4lg6bxu4GlsfFDWit7V4jM,0.4970000000000001,0.768,9,-6.497999999999998,1,0.0361,0.588,0.0,0.151,0.8740000000000001,126.763,137613,1/1/2009,46,0.08502752333879471,0.07366527616977693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25623100996017456,0.0,0.05929788574576377,0.0,0.14211705327033994,0.0,0.2356100976467133,0.0,0.0,0.13219425082206726,0.0,[68]
3uWDev1JIiPQgH6FRX5HyM,0.6609999999999999,0.598,3,-6.9670000000000005,1,0.0359,0.187,0.0,0.0605,0.653,151.53799999999995,247227,1986,46,0.0,0.0,0.025139423087239262,0.0,0.0,0.0,0.0,0.0,0.0,0.16225270926952362,0.0,0.0,0.0,0.0,0.3175560534000397,0.0,0.0,0.0,0.0,0.4886510968208313,[168]
1iHRisYS4XViEGhR13wOFa,0.423,0.368,9,-9.472,0,0.0299,0.452,0.0,0.0898,0.168,87.667,258253,1/1/2004,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05265338346362114,0.0,0.0,0.16465789079666138,0.0,0.16049259901046753,0.0,0.0,0.0,0.32413870096206665,0.0,0.0,0.21725749969482425,0.07034950703382492,[104]
5uOPYMghCR0xdLXQGJfG0g,0.46,0.399,0,-10.802,1,0.0287,0.711,1.92e-06,0.115,0.387,143.31799999999996,241453,9/1/1983,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30406415462493896,0.0,0.0,0.0,0.0,0.1130903586745262,0.3650376498699188,0.0,0.0,0.0918778032064438,0.11740577220916748,[50]
4VYLBtOHx9WYSFXHYnzVbN,0.562,0.772,10,-4.0680000000000005,1,0.0362,0.0932,0.0,0.0873,0.77,148.126,194227,1/1/2009,50,0.060790941119194024,0.21898765861988068,0.0,0.4313355088233948,0.0,0.0,0.0,0.0,0.0,0.02166292443871498,0.0,0.09068065881729126,0.0,0.0,0.11956432461738585,0.0,0.05060247704386711,0.0,0.0,0.0,[52]
3qjiLjxJ4AZvLOtiE8znrD,0.563,0.7959999999999999,2,-6.2170000000000005,1,0.0451,0.802,0.00234,0.239,0.968,137.967,104973,3/19/1962,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04486919939517975,0.0,0.0,0.17779074609279633,0.0,0.0,0.0,0.0,0.5800167918205261,0.0,0.0,0.18375958502292636,"[112, 152]"
6j1fiAG1NFBqPDRfJY19Yv,0.523,0.177,4,-12.411,1,0.0395,0.884,0.0,0.276,0.236,140.116,344631,1/13/1964,40,0.0,0.09720028191804886,0.0,0.2816433608531952,0.0,0.0,0.045283567160367966,0.0,0.0,0.0,0.0,0.0,0.0,0.14069215953350067,0.0,0.0,0.10306015610694884,0.24247729778289795,0.08503084629774094,0.0,"[128, 150]"
4c7nlEgK2uiM3ofjaRD51x,0.5579999999999999,0.412,7,-9.29,1,0.0233,0.713,6.12e-05,0.129,0.639,97.363,185493,1967,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021036695688962936,0.12680520117282867,0.03646348789334297,0.0,0.0,0.0,0.2349144071340561,0.0,0.34715574979782104,0.2204149067401886,[61]
5lwDkNZxwGNzJMh2eanLFM,0.5770000000000001,0.5379999999999999,7,-14.188,1,0.0417,0.342,0.0,0.0594,0.812,150.238,189693,1/1/1993,47,0.0,0.0,0.0,0.10999099910259247,0.0,0.0,0.032011505216360085,0.060369804501533515,0.0,0.0,0.0,0.0,0.0,0.05469338595867157,0.13025394082069394,0.0,0.0334182046353817,0.0,0.0,0.5719572901725769,[58]
5xtrS1oKSvolhkmvocf6r9,0.608,0.785,5,-7.0760000000000005,0,0.0407,0.3720000000000001,0.0109,0.0667,0.7440000000000001,80.113,243920,10/11/1996,42,0.0,0.0,0.0,0.0,0.8204306960105896,0.0,0.0,0.0,0.0,0.0,0.13361701369285586,0.0,0.0,0.0,0.026179851964116096,0.0,0.0,0.0,0.0,0.0,[45]
1aRncYBtdizYoVKcSt8oaY,0.266,0.345,10,-11.484000000000002,1,0.0309,0.376,1.9e-05,0.103,0.199,145.98,176893,1977,53,0.0,0.0,0.0,0.113935686647892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21954423189163208,0.6523514986038208,"[10, 11]"
2ifYUfvMNbXQDPJEyk68rP,0.57,0.836,0,-4.58,1,0.0258,0.00272,0.645,0.329,0.303,108.866,254773,11/2/1999,54,0.03703752160072327,0.0,0.016568858176469803,0.10037291049957277,0.0,0.0,0.09535360336303712,0.0,0.0,0.0,0.0,0.0,0.0,0.03185466676950455,0.0,0.0,0.0,0.02473042346537113,0.6852946877479553,0.0,[48]
6QitaJF6Vj2O8sxf8VxsRI,0.469,0.789,9,-5.2029999999999985,0,0.0457,2.56e-05,0.0,0.308,0.695,146.005,193693,7/10/2007,51,0.0,0.027014393359422684,0.0,0.08984407782554626,0.0,0.0,0.0,0.0,0.0,0.14604341983795166,0.0,0.035155970603227615,0.0,0.5391452312469482,0.13720613718032834,0.0,0.0,0.0,0.021422743797302246,0.0,"[34, 38, 134]"
6GpJX10iZcW4eBAcAUDsA8,0.6459999999999999,0.462,1,-12.352,1,0.0251,0.153,0.0,0.27,0.754,106.808,193293,1985,40,0.0,0.0,0.0,0.3114096224308014,0.0,0.0,0.0,0.0,0.0,0.1558741182088852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231646299362183,[50]
0tZ3mElWcr74OOhKEiNz1x,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.5720000000000001,166.36700000000005,229467,4/16/1996,74,0.0,0.4093212485313416,0.09696871787309648,0.054902922362089164,0.0,0.0,0.06832867860794067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637801110744476,0.0,0.0,"[26, 40, 41, 46, 67, 77, 104, 125]"
6S2yygif19aG4J0tLET53g,0.737,0.483,5,-8.389,1,0.0281,0.8109999999999999,2.17e-06,0.196,0.802,113.365,149800,1/1/2011,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4750554263591766,0.0,0.018154233694076538,0.0,0.0,0.0,0.0,0.0,0.0,0.4159691333770752,0.07310497760772705,[150]
60Kyw7i4M7E2WAlFozsOsR,0.3670000000000001,0.149,9,-18.256,0,0.0282,0.6609999999999999,0.0696,0.132,0.233,87.795,200908,1978,39,0.0,0.0,0.0,0.940609574317932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[44, 80, 105]"
7sW6sWJxVBT65FPLHgRYUT,0.36,0.995,11,-4.42,1,0.203,5.11e-05,0.0177,0.28,0.146,175.016,191293,9/30/2008,42,0.0,0.0,0.0,0.0,0.0,0.0,0.594262957572937,0.0,0.0,0.0,0.0,0.0,0.0,0.17301124334335327,0.0,0.0,0.09911175817251204,0.12759754061698916,0.0,0.0,[84]
10QGw1IQGLaslKp5liNkNL,0.915,0.434,10,-10.711,0,0.0438,0.67,6.46e-06,0.106,0.8420000000000001,106.171,155040,10/11/1957,30,0.0,0.0,0.0,0.0,0.0,0.0,0.20136821269989014,0.0,0.0,0.1021415963768959,0.0,0.0,0.0,0.06766606122255325,0.0,0.13017204403877258,0.1237267479300499,0.0,0.0,0.3650640845298767,[152]
2YI0ctgGupauFkeolGZB6T,0.238,0.5670000000000001,7,-12.035,1,0.0339,0.597,2.49e-05,0.0636,0.337,148.27100000000004,279733,9/26/1974,40,0.08810626715421678,0.0,0.03382719308137894,0.6470956802368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21528176963329315,0.0,0.0,0.0,[128]
